epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,0.13662317696280407,0.3255463,0.13662316,0.04296435822193378,0.18373357,0.042964354
1,0.0284625581850795,0.12363149,0.028462553,0.024794690642245914,0.10168667,0.024794692
2,0.024393911092327497,0.09707463,0.024393912,0.024631464057363623,0.09569111,0.024631465
3,0.024312276053355713,0.09507343,0.024312278,0.024575970865024194,0.095619254,0.024575971
4,0.024286190329714415,0.09487134,0.024286186,0.024558707656440464,0.095415145,0.024558708
5,0.02427065441361297,0.094862044,0.024270654,0.02455136125189964,0.09498501,0.02455136
6,0.024255501636616498,0.09484965,0.024255503,0.024568033268201762,0.0940927,0.024568034
7,0.024249191808561187,0.09485696,0.02424919,0.024463962004953984,0.09369505,0.02446396
8,0.024238782495431835,0.09482367,0.024238786,0.02443300483462456,0.09329923,0.024433004
9,0.024231929196636366,0.09480999,0.024231931,0.024391535973500147,0.09265023,0.024391536
10,0.024221022390151347,0.09479074,0.024221024,0.024393688208699933,0.0922432,0.024393687
11,0.024211913237620085,0.09476705,0.024211913,0.024321241062604797,0.0922987,0.024321241
12,0.024203274197624077,0.094736904,0.024203278,0.024256606097401413,0.09253236,0.024256606
13,0.024190429743111367,0.09470598,0.024190435,0.024251284542236906,0.092816494,0.024251286
14,0.02417845252847958,0.094654284,0.02417845,0.02425566677757186,0.09262502,0.024255667
15,0.02416273279934142,0.094598316,0.024162734,0.024247194520367606,0.09292717,0.024247196
16,0.02414745908777909,0.09456622,0.024147458,0.024250310275706243,0.093042076,0.024250308
17,0.02413161486467545,0.09451745,0.024131613,0.024206144580540673,0.093899705,0.024206143
18,0.024121707108479357,0.09448236,0.024121707,0.024257965203615055,0.094714604,0.024257962
19,0.024099989976711075,0.09444049,0.024099993,0.024180143744995462,0.09422626,0.024180144
