epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,0.12956050141861014,0.3155011,0.12956049,0.04001597997594371,0.17459667,0.040015977
1,0.02824227644308682,0.122869134,0.028242275,0.024765190323590706,0.099312015,0.02476519
2,0.024376551135437994,0.09719257,0.024376547,0.024853412686675,0.09304819,0.024853414
3,0.02428503341448411,0.09503594,0.024285031,0.024617113528279673,0.095260404,0.024617115
4,0.024257627244813177,0.09479815,0.024257625,0.0246074063394287,0.09683369,0.024607405
5,0.02423979150198944,0.09477984,0.02423979,0.02525692898093989,0.09499464,0.025256928
6,0.02422300333149785,0.0947718,0.024223,0.024656680361231538,0.09517641,0.024656678
7,0.024215576665562105,0.09474684,0.024215577,0.024456455217797345,0.09471853,0.024456458
8,0.02419663808778953,0.09470944,0.024196632,0.02435486983309186,0.094500884,0.024354871
9,0.024184845540209103,0.09468369,0.024184847,0.024310700398913622,0.09402486,0.024310702
10,0.02414988504565381,0.09460536,0.024149885,0.024269632839031125,0.09326084,0.024269631
11,0.024090404111369593,0.0944841,0.024090406,0.024230610446913534,0.093267426,0.02423061
12,0.024002706258595324,0.094232574,0.024002708,0.024170974385727573,0.0920703,0.024170972
13,0.02389925192781686,0.09394666,0.023899252,0.02442018556687539,0.09212392,0.024420187
14,0.023804116283607044,0.09374385,0.023804115,0.02446220177540073,0.093179174,0.0244622
15,0.02372464127861649,0.09357238,0.023724636,0.024482269475122716,0.09341172,0.02448227
16,0.023643165061866325,0.09339297,0.023643164,0.02450911422085956,0.0949815,0.024509113
17,0.02354788773788062,0.09318881,0.023547884,0.024266619153387046,0.094659574,0.02426662
18,0.023381540348168424,0.09280555,0.023381542,0.024646624937229702,0.09495695,0.024646623
19,0.02327273740332077,0.0925196,0.02327274,0.02474831389718242,0.095385894,0.024748314
