epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,0.11105027240973546,0.2792256,0.11105025,0.027942098286981205,0.1251572,0.027942099
1,0.02618755307582718,0.10435519,0.02618756,0.025241953693858756,0.095704846,0.025241954
2,0.025288912227581204,0.09639443,0.025288912,0.02538247975263817,0.09749628,0.02538248
3,0.025119571484635277,0.09597726,0.025119571,0.025266596014273626,0.10004178,0.025266595
4,0.024979321405903736,0.09583652,0.02497932,0.025412897992752766,0.103883885,0.025412899
5,0.02490367011815143,0.09563342,0.024903668,0.02535427506473336,0.10150803,0.025354274
6,0.0248490214554564,0.095512085,0.024849018,0.02525723427413311,0.10015802,0.025257234
7,0.024799262372528188,0.095487654,0.024799261,0.025142642408366028,0.09955739,0.025142642
8,0.024774255409217374,0.09537221,0.024774252,0.025005639197584487,0.09899516,0.025005642
9,0.02475320304457763,0.095344365,0.024753202,0.024952168454006045,0.09865905,0.02495217
10,0.02473389940596959,0.09532512,0.0247339,0.024975696125250756,0.09974897,0.024975695
11,0.024717184193438716,0.09523635,0.024717186,0.024916647345115776,0.09956317,0.024916645
12,0.024691472896940528,0.09521493,0.024691472,0.024919583300907558,0.09931799,0.024919583
13,0.024687392232677158,0.095247984,0.024687396,0.024913708216836476,0.09933197,0.024913706
14,0.02467194302026777,0.09517188,0.024671942,0.024882317866424027,0.099384345,0.024882317
15,0.024667400114955305,0.09514819,0.024667405,0.02494317658253202,0.09924013,0.024943173
16,0.02464860640373509,0.095169656,0.02464861,0.024831352700804336,0.09853546,0.024831353
17,0.02459368440753104,0.09496464,0.024593685,0.024795474797956928,0.09840375,0.024795474
18,0.024369332075869644,0.09452737,0.024369333,0.024458067106003144,0.09456584,0.024458064
19,0.023975153832442975,0.09358641,0.023975153,0.024129527117395765,0.092475474,0.024129529
