epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,0.17299410605602414,0.3737862,0.17299412,0.09887490101789048,0.30062273,0.0988749
1,0.06530846157388147,0.22787106,0.06530847,0.035488377479313694,0.15925196,0.035488382
2,0.02902679238269122,0.13087183,0.029026795,0.02565462316583111,0.11086613,0.025654627
3,0.024968515473253974,0.10595813,0.024968518,0.024750482938421477,0.10032393,0.024750482
4,0.024437830632818416,0.09884818,0.024437832,0.024631494560415045,0.0962084,0.024631495
5,0.02434478044891718,0.096383214,0.024344787,0.024624771655587838,0.09489053,0.024624772
6,0.02431420091279139,0.09547423,0.0243142,0.024616203995984322,0.09475729,0.024616206
7,0.024305219296613,0.09516246,0.024305217,0.02460988528728613,0.09462156,0.024609888
8,0.02429769196183751,0.09505794,0.024297694,0.024611554350788777,0.094741315,0.024611553
9,0.024294999534392472,0.09502936,0.024294995,0.024605544873737124,0.09544423,0.024605546
10,0.02429292557250578,0.095021896,0.024292931,0.024605437132218584,0.09487476,0.024605438
11,0.024288015145795334,0.09501262,0.024288012,0.02460125175844302,0.0954851,0.024601253
12,0.024282837060048957,0.09501768,0.02428284,0.02460087849315697,0.095809184,0.02460088
13,0.024280764708463076,0.09501914,0.024280764,0.024597807182530886,0.095135376,0.024597807
14,0.02427798319903761,0.095016755,0.024277983,0.024596542132458776,0.095315404,0.02459654
15,0.02427324429215681,0.09501047,0.024273245,0.024589965910215426,0.09588868,0.024589967
16,0.02427353802349525,0.09500774,0.024273537,0.024581971931284644,0.09593261,0.02458197
17,0.024271049859136758,0.09500734,0.02427105,0.024572472430898322,0.09517588,0.024572471
18,0.02426921719126007,0.09499552,0.024269218,0.024562461778592237,0.09577399,0.024562463
19,0.024265497870227994,0.09498817,0.024265496,0.024533207648397174,0.09496598,0.024533208
