epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,0.16256422485901123,0.3676273,0.16256423,0.0926241816453357,0.28976807,0.09262417
1,0.061224535563522614,0.2215126,0.061224554,0.03443058772655234,0.15426455,0.03443059
2,0.02907917536025473,0.13044006,0.02907918,0.025798503299585097,0.11149274,0.025798503
3,0.025062029056662778,0.10610644,0.02506203,0.024850456576718978,0.10111789,0.024850454
4,0.024485911440602432,0.09900405,0.024485912,0.024632037379878065,0.095687926,0.024632039
5,0.024370868852387307,0.09649083,0.02437087,0.02458762088216106,0.09576594,0.02458762
6,0.024334259542214277,0.095525905,0.024334263,0.02456182888691578,0.09446122,0.024561828
7,0.02431444796026155,0.09514406,0.024314445,0.02454000058957905,0.09607016,0.024540002
8,0.02429948189211333,0.09499777,0.02429948,0.024515999372280002,0.093770556,0.024516001
9,0.024289048345105462,0.09493679,0.024289055,0.024490082678841715,0.093471974,0.024490084
