epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,0.16663043718230622,0.37503648,0.16663046,0.10292734171598962,0.3069878,0.10292736
1,0.06650890693812447,0.23233074,0.06650891,0.03569776285131088,0.15906811,0.035697766
2,0.029700358897734824,0.1332301,0.029700354,0.025587287033959294,0.10941877,0.025587289
3,0.02511605150439104,0.106784716,0.025116045,0.02472365059282183,0.09780921,0.024723653
4,0.02448152402067004,0.0992305,0.024481522,0.02463119151582527,0.09516592,0.024631191
5,0.024355393762785563,0.09658465,0.024355397,0.02459533699096639,0.09431046,0.024595335
6,0.024316082904398927,0.09557675,0.024316087,0.024570192987644145,0.09438121,0.024570193
7,0.024301932226562524,0.095206365,0.024301935,0.02454808893653552,0.094149865,0.02454809
8,0.024291898400828155,0.09504707,0.024291897,0.024529157465631248,0.09392646,0.024529157
9,0.024281987799244006,0.09497343,0.024281988,0.024498448315320845,0.09403118,0.02449845
10,0.02427338297362719,0.09493977,0.02427338,0.02447082664658321,0.093576066,0.024470832
11,0.02426348656436634,0.0949144,0.024263488,0.024411614227989265,0.093608774,0.024411615
12,0.024257156173706013,0.094894536,0.024257157,0.024388206027780534,0.09386416,0.024388207
13,0.024248409755793763,0.094867826,0.024248412,0.024348001456713227,0.09395267,0.024348002
14,0.02423384528487203,0.09483905,0.024233842,0.024315019077516927,0.093592145,0.024315016
15,0.024230130485920622,0.09483483,0.024230132,0.024300517664761188,0.09275554,0.024300518
16,0.0242277127262203,0.09481491,0.02422771,0.024281431565132842,0.092962116,0.024281431
17,0.024219680220177703,0.094793975,0.024219682,0.02426032612825753,0.09310173,0.024260327
18,0.024210145732624946,0.09477621,0.024210148,0.02424761483655063,0.09326581,0.024247613
19,0.024201341997631663,0.09475327,0.02420134,0.024222920006844284,0.09338609,0.024222918
