epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,0.13361183260159165,0.3168291,0.13361186,0.03985814022784612,0.17374544,0.03985814
1,0.03126179525189854,0.12504742,0.031261794,0.025224135677523532,0.09852769,0.025224136
2,0.025692988321059877,0.09763859,0.025692986,0.025216779993641,0.09583379,0.025216782
3,0.025387467513607122,0.09600457,0.025387464,0.02514852665680401,0.09779872,0.025148524
4,0.025215170284650756,0.09592283,0.025215175,0.02518317170883109,0.0996894,0.025183173
5,0.02510983341836462,0.09579908,0.025109833,0.02506126973201492,0.098750345,0.025061272
6,0.025016530580113713,0.09573205,0.025016531,0.02495528435425113,0.098833114,0.02495528
7,0.024954010567323985,0.0956528,0.024954004,0.024765446983329133,0.09692351,0.024765445
8,0.02490178313309276,0.095551245,0.02490178,0.024761616184083946,0.0965949,0.024761617
9,0.024861646474306033,0.09544075,0.024861649,0.024796267470196885,0.0983099,0.02479627
10,0.02481904037525646,0.09543915,0.02481904,0.02485023203083389,0.09815511,0.024850233
11,0.024801029876066367,0.09538538,0.02480103,0.024762689047483827,0.09774764,0.024762688
12,0.02478080787458737,0.09533657,0.024780802,0.024869639111965526,0.098842904,0.02486964
13,0.024761112625734293,0.09528149,0.024761112,0.02487054958906157,0.099490866,0.02487055
14,0.02474493684474497,0.09529526,0.024744933,0.024853813991869318,0.098377906,0.024853813
15,0.024730020486166942,0.09522545,0.024730023,0.024840895563834408,0.09853535,0.024840899
16,0.024719030353424112,0.0952517,0.02471903,0.024881908152881,0.09894023,0.02488191
17,0.02471755218783239,0.09521066,0.024717554,0.024829100214457035,0.09841338,0.0248291
18,0.024706624002567425,0.09516401,0.024706626,0.02480785964439255,0.09863429,0.024807857
19,0.02469660238531652,0.09521224,0.024696603,0.024881696943140828,0.09854483,0.024881698
