epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,0.12858834140008812,0.12858833,0.052231,0.09920977620936264,0.099209785,0.042522706
1,0.08845858419580849,0.088458605,0.029150115,0.10171672305256785,0.10171673,0.040476162
2,0.08784440751561734,0.08784444,0.02881653,0.10533591916179247,0.10533593,0.040165056
3,0.08731985885207537,0.087319836,0.028548796,0.1033681807006976,0.10336817,0.040463027
4,0.0880835494607803,0.088083535,0.028948095,0.10200129861831551,0.102001294,0.041239474
5,0.08724869274004822,0.0872487,0.02845095,0.10517275219048558,0.10517274,0.040589586
6,0.08695259084336356,0.08695261,0.027950024,0.10664652679074345,0.10664652,0.03891017
7,0.08714542172632861,0.087145396,0.028469212,0.1038820398629876,0.103882045,0.041266117
8,0.08778339089873234,0.08778339,0.029027492,0.09997063785176417,0.099970646,0.041031573
9,0.08721841253508689,0.08721844,0.028435856,0.10080033771416104,0.10080035,0.04004318
10,0.0870916969746792,0.08709164,0.028426379,0.10180235117101528,0.10180235,0.04056364
11,0.08704403417871394,0.087044,0.02838968,0.10453198070408769,0.10453194,0.041239962
12,0.08694162392341503,0.086941615,0.028397232,0.10254318794169051,0.1025432,0.04012373
13,0.08700948728948933,0.08700953,0.028339969,0.10542345383727822,0.10542347,0.040852528
14,0.08706246151035224,0.0870624,0.028368931,0.1024753153992042,0.102475286,0.04093726
15,0.08692280613323161,0.086922824,0.028265536,0.10262632079296752,0.1026263,0.040833145
16,0.08704531000498686,0.08704529,0.0283283,0.10325241177587943,0.10325239,0.0402691
17,0.08702063623613558,0.08702065,0.028371565,0.10263591572580953,0.10263595,0.040837556
18,0.08697566598980734,0.08697566,0.028353902,0.10330622655242822,0.10330624,0.040854476
19,0.08845227204701574,0.08845224,0.029234668,0.10736686548147864,0.10736691,0.042026836
20,0.08827273794473653,0.08827271,0.029006926,0.10575010681225566,0.10575013,0.040239375
21,0.08755902523683556,0.08755908,0.028646229,0.1042847956720949,0.104284786,0.04071004
22,0.08712609959388735,0.08712611,0.028405089,0.1032727872893477,0.10327278,0.040801
23,0.08692487333610041,0.086924866,0.028333774,0.10505662319342604,0.10505661,0.04037256
24,0.08712260442088422,0.087122574,0.02839316,0.10362403342456553,0.10362405,0.041433524
25,0.08692974875532726,0.08692977,0.028295854,0.10476508364305649,0.10476507,0.040657125
26,0.08702791917631537,0.087027885,0.028238744,0.10849794419028544,0.10849797,0.040455952
27,0.0868858383019858,0.08688587,0.028301759,0.10421479551611193,0.10421482,0.040286865
28,0.08666479807838025,0.08666477,0.02821655,0.10368651529575194,0.10368653,0.039505713
29,0.08668044046733787,0.08668042,0.028239002,0.10568955857741152,0.10568951,0.040209554
