epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,0.14661816473244063,0.14661819,0.07356387,0.10726066613605605,0.107260674,0.025637409
1,0.08899659744441109,0.08899658,0.031013789,0.08422345110620634,0.08422345,0.029056983
2,0.08419997647919927,0.084199965,0.028146822,0.08430664522120691,0.08430665,0.029162014
3,0.08412044815655234,0.08412045,0.028207703,0.08389117260941664,0.083891176,0.02847503
4,0.08411661022883193,0.08411658,0.02820564,0.08383422502805765,0.08383423,0.028179409
5,0.08411669808887257,0.084116705,0.028207036,0.08383466959357748,0.08383468,0.028073378
6,0.08411466530736143,0.084114686,0.028205702,0.08383586144257896,0.08383586,0.028053451
7,0.08411461109989533,0.08411462,0.028206384,0.08383586727152186,0.08383587,0.028024495
8,0.08411385819179464,0.08411385,0.028207885,0.08383754348055993,0.08383755,0.028035933
9,0.08411431154094713,0.08411429,0.028206846,0.08384178504779456,0.083841786,0.028015321
10,0.08411217298127557,0.08411215,0.028204387,0.0838373037211854,0.08383729,0.028034844
11,0.08411238551289935,0.08411237,0.028205778,0.08383936138119169,0.083839364,0.028022803
12,0.08411244441186033,0.084112465,0.028205628,0.08383834813260624,0.08383834,0.028013451
13,0.08411206624781856,0.08411208,0.028204212,0.08384173713123366,0.08384173,0.027989788
14,0.08411263333937065,0.08411264,0.028205624,0.08384010465099125,0.0838401,0.028003892
15,0.08411185082967697,0.08411182,0.028205248,0.08384113558233772,0.083841145,0.02800872
16,0.08411198257003295,0.08411197,0.028206427,0.08384500728401449,0.08384501,0.027987879
17,0.08411242728424581,0.08411241,0.028206177,0.08384313643599683,0.083843134,0.027987003
18,0.0841123471201686,0.084112346,0.02820501,0.08384751948912285,0.083847515,0.027949901
19,0.0841110784976306,0.08411109,0.028204497,0.08384179303590125,0.08384179,0.027954271
