epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,0.1940699809567858,0.1123899,0.039723743,0.04909025880806705,0.10659841,0.04793518
1,0.1457174096378109,0.11273989,0.04045945,0.0620864747484339,0.11625765,0.050630614
2,0.04354460859428838,0.11051304,0.038350582,0.05422382030473357,0.120207034,0.052623674
3,0.06569252639984768,0.11353893,0.041280057,0.12682726469517674,0.121187314,0.052881468
4,0.0698400555177768,0.11155187,0.039333127,0.0568885102231707,0.12117705,0.052873958
5,0.04755310195025471,0.11115565,0.03898936,0.19437198201003725,0.15027449,0.080553435
6,0.06007395147488442,0.110509984,0.03834397,0.05529021273427187,0.12117817,0.052874256
7,0.03941259794751394,0.11050687,0.03834339,0.05319240015743427,0.12117639,0.052873824
8,0.0490491918283747,0.110673845,0.038499344,0.12396109329249107,0.121178195,0.05287426
9,0.05187964501340187,0.11050731,0.038341735,0.054447056308551955,0.121178195,0.05287426
10,0.040150298655737264,0.110526785,0.038357113,0.06295576982834354,0.121188946,0.052884646
11,0.046568540793236586,0.11128481,0.039077625,0.07760962197674076,0.1247449,0.05578211
12,0.04588357040634623,0.110944614,0.038772162,0.6282097124950945,0.6640794,0.58913964
13,0.04554168261178744,0.110580444,0.038424008,0.05344795327544446,0.121178195,0.05287426
14,0.03857366142847126,0.11050723,0.038341656,0.05296198422492044,0.121178195,0.05287426
15,0.03839064011877223,0.11050723,0.038341656,0.052898930087095605,0.121178195,0.05287426
16,0.0383561531126105,0.11050723,0.038341656,0.05288187617864167,0.121178195,0.05287426
17,0.038346108401422156,0.11050723,0.038341656,0.052876569256612146,0.121178195,0.05287426
18,0.038342958103395136,0.11050723,0.038341656,0.05287491560715207,0.121178195,0.05287426
19,0.03834199710674921,0.11050723,0.038341656,0.05287443096840274,0.121178195,0.05287426
20,0.03834172728344342,0.11050723,0.038341656,0.052874304501091,0.121178195,0.05287426
21,0.03834166040354846,0.11050723,0.038341656,0.05287427557659472,0.121178195,0.05287426
22,0.03834164600828609,0.11050723,0.038341656,0.052874270479292426,0.121178195,0.05287426
23,0.038341643704229864,0.11050723,0.038341656,0.0528742698662952,0.121178195,0.05287426
24,0.03834164346743986,0.11050723,0.038341656,0.05287426985492644,0.121178195,0.05287426
25,0.038341643460734064,0.11050723,0.038341656,0.05287426985492644,0.121178195,0.05287426
26,0.038341643460689655,0.11050723,0.038341656,0.05287426985492644,0.121178195,0.05287426
27,0.038341643460689655,0.11050723,0.038341656,0.05287426985492644,0.121178195,0.05287426
28,0.038341643460689655,0.11050723,0.038341656,0.05287426985492644,0.121178195,0.05287426
29,0.038341643460689655,0.11050723,0.038341656,0.05287426985492644,0.121178195,0.05287426
