epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,0.47149702290534906,0.2011609,0.0735955,0.07979083126097923,0.12067416,0.038206074
1,0.08338525501553087,0.11183006,0.029779797,0.07711319544217571,0.10516147,0.039313987
2,0.08410648445377218,0.10701365,0.030404748,0.18937448623403558,0.2306305,0.09749791
3,0.05948720909720376,0.10059617,0.028222887,0.05951644907824897,0.113254145,0.03835622
4,0.03915579879433156,0.09832412,0.02690251,0.05087602960305391,0.10954934,0.0388331
5,0.036830996903885374,0.099368274,0.026142674,0.05035942019539057,0.12115278,0.03845234
6,0.04650134456801569,0.09905409,0.026533514,0.04460257002355014,0.10836587,0.0386706
7,0.04082554618647847,0.097767055,0.025856415,0.046410741418050384,0.11174502,0.03884985
8,0.0415532173804179,0.09767007,0.025373584,0.06519225531484603,0.11111949,0.046937678
9,0.035597110267260784,0.097028516,0.025656648,0.04648575606665312,0.11211457,0.04015481
10,0.04978576958478215,0.09836725,0.026512705,0.05069601771254846,0.10690073,0.038524546
11,0.04091300964699862,0.097803846,0.026022159,0.04770799181080104,0.11090224,0.038469195
12,0.04456111363367022,0.09809954,0.025679233,0.0787272761171082,0.115539074,0.048585545
13,0.03943541784433948,0.09916514,0.026041284,0.04662847336080335,0.10779494,0.039150443
14,0.04057558714393029,0.09769977,0.0257803,0.05842039350357242,0.12046507,0.0381295
15,0.04212405051366778,0.097759776,0.02555393,0.05724691522509717,0.122268505,0.038653348
16,0.03859698821622522,0.09794887,0.025637232,0.050824527873564534,0.11813895,0.03822977
17,0.046281511037522156,0.09817813,0.025479212,0.05165035463832934,0.114420146,0.038371656
18,0.03822134340067826,0.09777792,0.025888875,0.04740275033746137,0.11276141,0.03846231
19,0.03891935361317475,0.09672313,0.025896113,0.05481716356208299,0.107930966,0.04004798
20,0.0365369073599211,0.099167526,0.025818722,0.04464032430423793,0.11528609,0.03815609
21,0.03645919333015428,0.09884328,0.025932875,0.05003679183944464,0.11380899,0.03895307
22,0.03622543408558419,0.09958218,0.026045281,0.04799319003995594,0.11848518,0.038729556
23,0.03155514606486225,0.095903195,0.025696762,0.04035612974761884,0.1313805,0.03890341
24,0.027438682288014,0.09848781,0.026060376,0.03963528354875854,0.13244507,0.03892751
25,0.027070512318757442,0.099353775,0.02622162,0.03955896075206956,0.13357769,0.03910956
26,0.026893758266646996,0.09978075,0.026313636,0.03949799983324391,0.12946188,0.03896289
27,0.02687639349668325,0.099328265,0.026175505,0.038997517381694304,0.12211318,0.038515437
28,0.02690154826194446,0.09958237,0.026253019,0.038884964066111534,0.116972536,0.038484067
29,0.027454106596855835,0.09958786,0.02629884,0.03923480676249177,0.12116168,0.038445566
