epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,0.12150221976481143,0.29456255,0.121502176,0.042132968755908634,0.15565524,0.04213297
1,0.029943934688366456,0.11809731,0.029943941,0.038736781146033336,0.10904517,0.03873678
2,0.026883098623074413,0.10089398,0.026883096,0.039510926447647185,0.104291186,0.039510928
3,0.026494057077799817,0.09894872,0.026494054,0.038824621816553544,0.11127363,0.038824618
4,0.026262460381739756,0.09903971,0.026262458,0.038608233900073056,0.114154235,0.03860823
5,0.026084241849632196,0.098854885,0.02608424,0.03818765827104795,0.11653597,0.038187657
6,0.025970975764212385,0.09882223,0.025970977,0.03812139937168526,0.11778598,0.038121402
7,0.02591399722527454,0.09863371,0.025913993,0.03802559389944498,0.11985414,0.038025595
8,0.025875210091367173,0.09856854,0.025875207,0.038036564949073814,0.11892721,0.038036563
9,0.025851953076488396,0.09844887,0.025851952,0.038095833758413654,0.1204415,0.038095836
10,0.025777260383489094,0.0983295,0.025777264,0.03801264213775353,0.118883125,0.038012635
11,0.02577687324767459,0.098262995,0.025776863,0.03808944500288028,0.11931043,0.038089443
12,0.025744890050738205,0.09818575,0.02574489,0.03797641210559988,0.11677447,0.037976414
13,0.02574693587990117,0.09818468,0.025746934,0.03797607355191389,0.11726571,0.037976075
14,0.025754158083100415,0.09802481,0.025754154,0.03813412178415153,0.117618345,0.03813412
15,0.025716385211826183,0.097970925,0.025716389,0.0380679395557094,0.11692346,0.03806794
16,0.025735661149596398,0.09788087,0.025735665,0.03800987297010424,0.11677795,0.03800987
17,0.025654388717458305,0.09785589,0.025654383,0.03797569606395715,0.117382206,0.0379757
18,0.02566383335401809,0.097793184,0.025663827,0.03795308735096569,0.11852897,0.037953082
19,0.025668008689251155,0.09779677,0.025668012,0.03806014616631505,0.11777682,0.038060155
20,0.025668949253984368,0.09767189,0.025668947,0.03802219859818645,0.11642907,0.0380222
21,0.025707717090011187,0.09757494,0.025707718,0.038114565732353015,0.1176211,0.038114566
22,0.025775237450161338,0.09759987,0.02577524,0.03806654932534058,0.11591253,0.038066547
23,0.0260261886156137,0.09744657,0.026026191,0.038244089841114076,0.1111841,0.03824409
24,0.02648458928900783,0.0970586,0.026484583,0.04008133376125882,0.13573124,0.040081333
25,0.026592083143318852,0.09796082,0.026592076,0.03843453641600479,0.12231914,0.038434535
26,0.026134356980004828,0.09608136,0.02613436,0.0392778359357628,0.13273264,0.03927783
27,0.026380860140267783,0.097258195,0.026380861,0.03954881252855733,0.13573262,0.039548807
28,0.026581169673694418,0.09851992,0.026581176,0.040442692422657814,0.114236005,0.040442694
29,0.026158270919515707,0.0956755,0.02615827,0.04541067501445985,0.1636356,0.045410678
