epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,0.19044309392860198,0.19044314,0.10794153,0.128978368800059,0.12897839,0.03865336
1,0.10564688524679038,0.10564688,0.04253464,0.12478625651218991,0.12478625,0.039629314
2,0.10741203189009511,0.10741204,0.03256195,0.09968242411412227,0.09968243,0.044367425
3,0.08693273085381942,0.086932726,0.028701054,0.10003020487051026,0.10003022,0.044679552
4,0.08667657544837723,0.08667658,0.028648026,0.10045110232553726,0.10045111,0.04449193
5,0.08662939898821555,0.086629406,0.028624525,0.10024080828576787,0.100240804,0.04398093
6,0.08656071508082848,0.086560704,0.02859311,0.10001141636577021,0.100011416,0.04378551
7,0.0865359907989006,0.08653603,0.028575683,0.09973459115767479,0.09973459,0.04339385
8,0.08652137621081056,0.086521365,0.028560124,0.09955283773311265,0.09955283,0.04317716
9,0.08645858981138095,0.086458616,0.02852826,0.09948186885054969,0.099481866,0.042934332
10,0.08639172820082812,0.086391725,0.0284971,0.0995114953217647,0.09951149,0.042719897
11,0.08636344195606128,0.08636344,0.028468775,0.09943370996118527,0.099433705,0.042584043
12,0.0863026356017497,0.08630264,0.028448105,0.09945046285442685,0.09945047,0.04259387
13,0.0862917275277809,0.08629172,0.02843128,0.09936137120297474,0.099361375,0.042513367
14,0.0862655292232382,0.08626552,0.02842215,0.09936234111046273,0.09936233,0.04239365
15,0.08623444301328129,0.086234465,0.028406447,0.09913632847487867,0.09913633,0.042512007
16,0.08618773085022204,0.086187735,0.028392008,0.0990653180677779,0.09906532,0.042336497
17,0.08617727716956491,0.08617727,0.028359406,0.09920520763880557,0.0992052,0.042329844
18,0.08614420219083004,0.08614422,0.028342953,0.09906490399848937,0.09906492,0.042282216
19,0.08606365083070361,0.08606365,0.028319517,0.0990239040497694,0.09902391,0.04221006
20,0.08606469686324685,0.08606471,0.028314326,0.09897310522313538,0.0989731,0.04218788
21,0.08599970361193421,0.0859997,0.02827975,0.09905213304469078,0.09905214,0.0422755
22,0.0859388119843108,0.085938826,0.02824835,0.09920917277928121,0.099209175,0.04211036
23,0.08586970453563537,0.08586969,0.02820155,0.0990420305782772,0.09904202,0.04197656
24,0.08584036810504109,0.085840374,0.028204758,0.09880916220067958,0.09880915,0.042079248
25,0.08578304876748939,0.08578304,0.028184937,0.0988656057926731,0.098865606,0.041937042
26,0.08570568084796912,0.08570567,0.02815309,0.09855534222324876,0.09855534,0.04199438
27,0.08561420168742802,0.085614204,0.028115233,0.09823190718989601,0.098231904,0.042216133
28,0.08560304052997603,0.08560303,0.02810592,0.09814856192897045,0.09814858,0.04192658
29,0.0855076086374083,0.0855076,0.028083673,0.09817846894424805,0.09817847,0.04166677
